video,avg_blockiness,max_blockiness,min_blockiness,avg_blur,max_blur,min_blur,avg_contrast,max_contrast,min_contrast,avg_color,max_color,min_color,avg_ltp,max_ltp,min_ltp,avg_noise,max_noise,min_noise,avg_brisque,max_brisque,min_brisque,avg_flicker,avg_flickering,avg_blockiness,avg_blockloss,avg_blur,avg_exposure,avg_contrast,avg_interlace,avg_noise,avg_si,avg_ti,mos
B109.mp4,0.415783333,0.88625,0,0.967434394,1,0.744941818,0.333077946,0.345703722,0.320487437,0.366687179,0.438711551,0.277865837,0.417499878,0.530709195,0.368450177,0.122791922,0.12414474,0.1210307,0.661321438,0.941784148,0.37033903,0.005979775,0.02385,0.00027,0.00098,0.04633,0.50516,0.42455,0.00256,0.024,0.38324526,0.126287449,79.3295
B110.mp4,0.589016667,0.9175,0.295,0.993002269,1,0.893142353,0.33282183,0.343306754,0.322257329,0.318208573,0.37809161,0.217761446,0.349364878,0.380721253,0.320704447,0.124471426,0.125224,0.12337641,0.60087686,0.711627035,0.525458822,0.0034177,0.01786,0.00028,0.0008,0.04067,0.5036,0.42171,0.01414,0.43822,0.396550718,0.162062796,77.6527
B111.mp4,0.824145833,0.99625,0.59625,0.808153014,0.918118229,0.492912828,0.332795259,0.348975411,0.31490784,0.316307057,0.404109238,0.258294233,0.386543867,0.415768795,0.365348809,0.11946314,0.12200188,0.11629621,0.50708292,0.577743107,0.385022418,0.04050125,0.0744,0.00027,0.01146,0.04764,0.45732,0.52006,0.03075,0.01179,0.360337285,0.114339045,57.7553
B112.mp4,0.475780731,0.595,0,0.585686509,0.702945577,0.331468062,0.332478849,0.344222523,0.318536771,0.363027478,0.41072853,0.317247263,0.236821492,0.24282481,0.220355353,0.117389097,0.11972744,0.11373825,0.440121393,0.501708976,0.37920806,0.120752523,0.08952,0.00027,0.00778,0.04339,0.51243,0.41366,0.00395,0.01294,0.25860452,0.013659824,56.3086
B113.mp4,0.729509967,0.99875,0.62875,0.590437099,0.800429403,0.442632198,0.332400194,0.348718943,0.31460362,0.360455973,0.431661924,0.257683284,0.379806404,0.42387114,0.318416134,0.123761238,0.12483396,0.12212328,0.404536899,0.568735651,0.286630272,0.00489409,0.02308,0.00027,0.00015,0.05415,0.50465,0.37453,0.05247,0.1635,0.258293478,0.099394631,73.7705
B114.mp4,0.829641667,0.99625,0,0.554062313,0.712677655,0.223183196,0.333089787,0.346597379,0.32103807,0.32640002,0.444808128,0.186083345,0.382867785,0.422871899,0.343417549,0.123434187,0.12466009,0.11997729,0.578377971,0.815216694,0.166626999,0.004565448,0.0259,0.00027,0.00163,0.06801,0.50176,0.38975,0.00444,0.13544,0.224030504,0.095697197,85.8129
B115.mp4,0.866644518,0.9975,0.62625,0.136394965,0.322568597,0.026559535,0.333014281,0.351143381,0.312211457,0.386186286,0.474918756,0.26341196,0.411607855,0.481568505,0.223682501,0.102496084,0.12061482,0.04291353,0.554193856,1.010468355,0.291586836,0.06667245,0.07618,0.00025,0.0095,0.09463,0.47902,0.23855,0.00105,0.01099,0.112761907,0.066243957,39.1942
B116.mp4,0.75930602,0.84625,0.64875,0.649160642,0.715694796,0.48718291,0.333007145,0.342687638,0.320939049,0.31778875,0.381666246,0.291796399,0.354212609,0.358502655,0.350578168,0.122543734,0.12373747,0.12106673,0.587749672,0.635222325,0.45202756,0.031833203,0.05006,0.00028,0.00861,0.04382,0.48847,0.49716,0.01313,0.01637,0.316680982,0.064646151,65.6578
B117.mp4,0.802854167,0.94875,0.11875,0.421048752,0.620876177,0.19734987,0.332520539,0.35457761,0.307718645,0.395150448,0.471440265,0.263667913,0.423490797,0.461441604,0.371971764,0.120752778,0.12382832,0.11362077,0.466611463,0.58203079,0.193074379,0.008499414,0.03075,0.00027,0.00438,0.09507,0.48928,0.44932,0.01102,0.01646,0.229000783,0.084807052,70.7436
B118.mp4,0.649481328,0.88,0.5075,0.545858171,0.603990836,0.41252996,0.332604213,0.344945058,0.320080759,0.311171207,0.31807583,0.300815103,0.2849481,0.29274017,0.280484449,0.123969958,0.12480341,0.12311952,0.429644569,0.458983317,0.348071873,0.002895143,0.02158,0.00028,0.00519,0.06612,0.52693,0.39483,0.00134,0.11605,0.157910254,0.023199197,71.8769
B119.mp4,0.924019934,0.9975,0.62625,0.644651946,0.78278298,0.493449294,0.33265149,0.345957099,0.31851388,0.322863069,0.394855379,0.250726376,0.287561369,0.313862374,0.264619916,0.123958107,0.12478227,0.12280858,0.467521094,0.550750214,0.40493311,0.001865071,0.01664,0.00028,0.00012,0.04937,0.52047,0.26185,0.0116,0.19429,0.226789787,0.071030918,69.3909
B120.mp4,0,0,0,0.70932403,0.839861879,0.558836282,0.332994805,0.343268247,0.322440517,0.374120894,0.398727495,0.341657299,0.384959451,0.421512449,0.364101278,0.124287994,0.12523183,0.12283913,0.398398907,0.461663336,0.315867541,0.020058703,0.03782,0.00028,0.0103,0.05017,0.50812,0.41433,0.00859,0.03122,0.279111854,0.05072756,82.9815
B121.mp4,0.771524086,0.995,0.30875,0.386334155,1,0.091477614,0.33232233,0.361760693,0.29353021,0.386630905,0.440915361,0.29408643,0.370480238,0.413697339,0.323633597,0.121862768,0.12369674,0.11723841,0.384761747,0.867255913,-0.004430074,0.026838414,0.04961,0.00027,0.00389,0.07105,0.51346,0.3178,0.00198,0.01589,0.146782989,0.054442805,54.3529
B122.mp4,0.681704167,0.88375,0.52375,0.734454687,0.958124801,0.531965798,0.332397293,0.351664072,0.306279487,0.309846329,0.443917076,0.1888059,0.373811058,0.460435345,0.322536306,0.120475882,0.12420348,0.11727914,0.708272948,0.882698736,0.542205963,0.028996372,0.05777,0.00027,0.01179,0.03924,0.4969,0.41847,0.02267,0.0114,0.322528182,0.127657831,59.2645
B123.mp4,0.723085548,0.805,0.655,0.417977492,0.458681872,0.357774181,0.333198473,0.34388992,0.322331681,0.334799236,0.370136909,0.315823824,0.276661671,0.288672367,0.270112858,0.118322725,0.12149279,0.11603462,0.367859808,0.44291855,0.311632309,0.022596753,0.04648,0.00028,0.00099,0.07551,0.50941,0.31926,0.00285,0.01955,0.166389943,0.038063612,76.6535
B124.mp4,0.893770764,1,0.79375,0.304290872,0.550848636,0.075675603,0.330616076,0.373639301,0.281851367,0.278282622,0.29761963,0.257255878,0.219482895,0.270935333,0.155128467,0.103124555,0.10923716,0.09075501,0.580861419,0.793750509,0.520836714,0.101081135,0.09027,0.00023,0.00439,0.06193,0.46142,0.13663,0.00562,0.00178,0.097963068,0.022178173,55.3564
B125.mp4,0.783002492,0.99875,0.625,0.350324552,0.549461759,0.165049707,0.332890322,0.348388314,0.316763725,0.377422047,0.467718006,0.299260654,0.418926956,0.453405032,0.381217485,0.113996859,0.11931783,0.10777804,0.544510548,0.623288239,0.463284192,0.039247167,0.06258,0.00026,0.02681,0.13026,0.49312,0.30635,0.0006,0.01321,0.135198243,0.068720519,52.9389
B126.mp4,0.051021595,0.695,0,0.791567739,1,0.283969086,0.33252158,0.351162762,0.311859364,0.338656433,0.438741224,0.234131985,0.307620345,0.394533612,0.229856363,0.123270757,0.12468828,0.1202843,0.504449631,0.582469551,0.285222172,0.014200025,0.03093,0.00028,0.00354,0.05799,0.52477,0.28518,0.00259,0.01765,0.20029006,0.057980206,73.5285
B127.mp4,0.5771375,0.99875,0,0.791938892,1,0.249536197,0.332668656,0.352069022,0.312321418,0.331328905,0.476402722,0.181335061,0.380832776,0.447673112,0.334225889,0.119838805,0.12375,0.10861764,0.495558949,0.695183566,0.365625599,0.021485499,0.0396,0.00027,0.00812,0.09298,0.5067,0.42658,0.01698,0.01269,0.258016662,0.131013836,58.382
B128.mp4,0.8519125,0.99875,0.625,0.560159671,0.736822877,0.355354335,0.332667475,0.347139693,0.319137637,0.393682158,0.439217002,0.348698715,0.420552962,0.432460779,0.403395469,0.123753209,0.12474702,0.12229715,0.461847212,0.573281047,0.415530963,0.001235052,0.01753,0.00027,0.00168,0.08969,0.50694,0.39223,0.00133,0.07774,0.145964452,0.07753714,59.2601
B129.mp4,0.6129125,0.98875,0,0.584395937,1,0.199660563,0.332932863,0.353007386,0.307803715,0.381086546,0.455993539,0.216775358,0.389817787,0.480357861,0.260422503,0.123244742,0.12471491,0.11737939,0.542897207,0.891814712,0.160351121,0.002531213,0.02157,0.00025,0.00083,0.06683,0.55243,0.33249,0.00203,0.07126,0.16838761,0.094512632,38.2353
B130.mp4,0.404145833,0.51125,0.31375,0.290020354,0.334305629,0.23058587,0.332218741,0.358287791,0.30243546,0.422110603,0.447040256,0.394502846,0.403576753,0.421958764,0.393576603,0.115289665,0.11860354,0.10965539,0.50237102,0.603684215,0.453262938,0.088878245,0.08249,0.00026,0.01298,0.11515,0.4943,0.46565,0.00088,0.01544,0.130343396,0.021715016,52.7733
B131.mp4,0.888041667,0.99875,0,0.559258301,1,0.174628634,0.333140708,0.351510947,0.314640633,0.348917411,0.473898566,0.20954291,0.366030593,0.402749317,0.281516989,0.100529031,0.11294408,0.08741385,0.633775665,1.039951807,0.127478908,0.070752287,0.08106,0.00024,0.00179,0.06049,0.47326,0.22094,0.00184,0.0077,0.285263768,0.098660674,37.062
B132.mp4,0.248675373,0.99875,0,0.245515527,0.491842317,0.101751456,0.332998143,0.344771844,0.32070837,0.413825128,0.44720548,0.351347231,0.413989876,0.471266299,0.393403255,0.122880226,0.12412124,0.1160542,0.489261767,0.608072582,0.360073089,0.010121125,0.03652,0.00027,0.01156,0.10897,0.50284,0.35164,0.0017,0.0166,0.132491826,0.065707863,42.6774
B133.mp4,0.279395833,0.8525,0,0.67290788,0.975415996,0.380128333,0.333050876,0.350587379,0.316428534,0.360405123,0.44750016,0.214880649,0.42628846,0.490850912,0.383066462,0.118643191,0.12247494,0.11293546,0.374320453,0.507919267,0.280912633,0.021395699,0.04339,0.00027,0.01444,0.04652,0.5116,0.46428,0.02663,0.0133,0.306787139,0.11895292,81.2515
B134.mp4,0.843857973,0.985,0.62875,0.278111725,0.415503631,0.165055973,0.331701915,0.366708058,0.285690799,0.358366553,0.550925873,0.21006385,0.375133968,0.555400711,0.279540044,0.11167218,0.12059915,0.1057229,0.541850206,0.788140872,0.094691523,0.068567151,0.07753,0.00024,0.00477,0.06572,0.42892,0.38608,0.00464,0.00575,0.121381439,0.061554142,69.35
B135.mp4,0.856727575,0.99875,0.54375,0.604328714,0.802766861,0.24179407,0.332994299,0.34534111,0.318485805,0.346146638,0.506881428,0.168024904,0.39065452,0.492007121,0.283909554,0.121792185,0.12515194,0.10942356,0.552728548,0.787487867,0.303058114,0.007403318,0.02708,0.00027,0.00086,0.06388,0.52848,0.39734,0.01099,0.0621,0.244009314,0.090322376,79.775
B136.mp4,0.107095833,0.945,0,0.423958341,0.543668846,0.189611535,0.332407532,0.351239001,0.31373012,0.38135345,0.433500765,0.312042511,0.39348541,0.413367992,0.367224693,0.12258024,0.1238338,0.12041667,0.467995388,0.578461082,0.33658199,0.006026457,0.02668,0.00028,0.02654,0.07248,0.50987,0.3615,0.00991,0.06953,0.223820919,0.0737983,71.8718
B137.mp4,0.795278239,0.995,0.365,0.751780601,1,0.507584716,0.333142504,0.344130212,0.321961693,0.370145226,0.501362382,0.166361804,0.386415266,0.464252653,0.178081601,0.122675873,0.12454574,0.11976974,0.538895112,0.826443301,0.123587011,0.005585196,0.02544,0.00026,0.00146,0.0555,0.54625,0.40261,0.00511,0.01698,0.291393488,0.141724804,47.1258
B138.mp4,0.897016667,0.9575,0.77875,0.215253212,0.450881922,0.084323356,0.332521324,0.351814558,0.310785965,0.327682111,0.385320114,0.2629533,0.261378049,0.328265435,0.206464561,0.120238257,0.12215304,0.11823778,0.364277507,0.470002739,0.322801372,0.017479596,0.02927,0.00028,0.00112,0.05521,0.4357,0.24117,0.00398,0.01936,0.139201375,0.045390466,79.3155
B139.mp4,0.840074751,0.99375,0.3925,0.97859822,1,0.6430662,0.332664657,0.346856668,0.316843495,0.320537844,0.444964313,0.233664726,0.40282606,0.429522052,0.376228535,0.122620047,0.12465539,0.11853697,0.62229504,0.840701338,0.281187184,0.01389142,0.05076,0.00027,0.00047,0.04473,0.50448,0.45683,0.02926,0.02602,0.351582356,0.117852187,68.8052
B140.mp4,0.774509967,0.9975,0,0.394745607,0.615266189,0.139313585,0.332943169,0.346959256,0.31834534,0.396309226,0.465220987,0.28152426,0.380301381,0.444920504,0.271054799,0.122121141,0.12424264,0.11972274,0.382069342,0.699700526,0.085037074,0.005543547,0.02771,0.00027,0.00812,0.10527,0.52292,0.32603,0.00205,0.05684,0.152540792,0.082929736,68.4787
B141.mp4,0.8471375,0.9975,0.625,0.952427496,1,0.881136968,0.332450545,0.348831643,0.316949562,0.315636116,0.339648265,0.256096384,0.356837351,0.367998044,0.349102441,0.119981587,0.12202459,0.11756971,0.768071008,0.857326783,0.706098028,0.030331694,0.04603,0.00028,0.00332,0.03428,0.51841,0.36819,0.0212,0.02739,0.404358484,0.064565515,86.3333
B142.mp4,0.472084718,0.9125,0,0.328104604,0.477402108,0.21404017,0.332631447,0.352451969,0.309876981,0.406587602,0.469821527,0.325149591,0.410692137,0.437756943,0.366948198,0.116296901,0.11943687,0.11249217,0.379569897,0.537490323,0.308728476,0.02061045,0.03324,0.00027,0.01534,0.05624,0.51077,0.36957,0.00144,0.02393,0.17722065,0.039977907,64.9667
B143.mp4,0.634713455,0.98625,0,0.467159109,0.735554091,0.244313807,0.331322991,0.370194975,0.291957843,0.348423353,0.474493641,0.229166646,0.373966956,0.446033744,0.357252305,0.120427025,0.12385103,0.11726817,0.425609536,0.63024906,0.263304376,0.055055065,0.08167,0.00027,0.00934,0.04046,0.46888,0.47385,0.09084,0.00983,0.25279356,0.077674774,64.0795
B144.mp4,0.836241667,0.875,0.775,0.377272238,0.483646816,0.346954093,0.332674681,0.358361109,0.305069539,0.315956479,0.334189847,0.300118451,0.284691579,0.306542813,0.28073213,0.095983863,0.10343985,0.09120771,0.575352268,0.738811135,0.510527391,0.129860911,0.07462,0.00026,0.00073,0.06181,0.45164,0.15313,0.00139,0.01307,0.234373836,0.008372966,46.1283
B145.mp4,0.712782392,0.99875,0.63125,0.63876899,0.806450088,0.483790412,0.332490061,0.348202177,0.317914622,0.358606727,0.419658101,0.289122803,0.436636419,0.448000558,0.422730103,0.123377006,0.12467654,0.11952773,0.522690899,0.660684772,0.436217867,0.003608199,0.01931,0.00027,0.00105,0.04611,0.50897,0.49703,0.03997,0.06933,0.304502363,0.091219457,87.7442
B146.mp4,0.637599668,0.86375,0.495,0.981488461,1,0.873585107,0.332912303,0.344264243,0.321286886,0.337158802,0.376854308,0.289013386,0.397984194,0.415661309,0.372734571,0.122957984,0.12429746,0.12113565,0.720852528,0.856993031,0.539200342,0.018178737,0.03849,0.00028,0.00024,0.04131,0.53957,0.4855,0.00625,0.01854,0.326076355,0.092149079,62.9054
B147.mp4,0.87444398,0.99875,0.625,0.658762309,0.858940507,0.513075905,0.332512379,0.350644481,0.312674841,0.374304126,0.419126331,0.335797062,0.37323096,0.399465685,0.343510116,0.120447419,0.12211544,0.11862077,0.584955346,0.63884229,0.531376438,0.032969913,0.07192,0.00027,0.00174,0.04714,0.51763,0.4191,0.0132,0.01278,0.25103114,0.068957096,73.0254
B148.mp4,0.7666,0.99875,0.6325,0.236506986,0.349990983,0.100580057,0.332153018,0.343432018,0.322209561,0.365657039,0.44361134,0.292598625,0.386298348,0.412810333,0.311100332,0.110815549,0.11746241,0.09159539,0.53720964,0.681508157,0.45330843,0.03848102,0.05618,0.00023,0.00718,0.14767,0.49021,0.39565,0.00057,0.01298,0.10668381,0.057756258,27.5249
B149.mp4,0.770701827,0.99875,0.1325,0.464578374,0.862263948,0.235643039,0.332881739,0.348819026,0.317293472,0.376513484,0.471112626,0.223543381,0.384412823,0.471482451,0.276482729,0.121197122,0.12436325,0.11272008,0.497789731,0.839634084,0.232568618,0.030392039,0.06333,0.00027,0.00319,0.14254,0.5048,0.45312,0.00549,0.01414,0.183271481,0.10738244,51.5759
B150.mp4,0.830585284,0.99875,0.625,0.283023838,0.40152234,0.151220506,0.333066587,0.348824952,0.316774831,0.403271119,0.484968376,0.290464739,0.434981166,0.491985622,0.322815712,0.113331673,0.11774279,0.10527647,0.505333192,0.620788187,0.427791476,0.057195225,0.07373,0.00027,0.0052,0.06152,0.49018,0.35311,0.0009,0.01601,0.186999365,0.031555832,58.6421
B151.mp4,0.013783333,0.8,0,0.515627309,0.716749103,0.268901312,0.332911993,0.347835518,0.319316142,0.376782731,0.418184155,0.33453064,0.363084854,0.380918398,0.351936888,0.122634675,0.12385652,0.12126253,0.377049754,0.549902691,0.333845338,0.015552828,0.03502,0.00028,0.01638,0.07811,0.49875,0.43517,0.00312,0.01648,0.228327685,0.057383641,71.6954
B152.mp4,0.247977178,0.5125,0.04625,0.551070183,0.661121766,0.424065435,0.332506639,0.353661725,0.311122067,0.381680721,0.439994859,0.327009959,0.298345963,0.30891985,0.288522882,0.12216921,0.12353697,0.12033208,0.51504277,0.57876453,0.466610216,0.023264971,0.04036,0.00027,0.01601,0.05225,0.45529,0.45469,0.01361,0.02309,0.254380371,0.057974826,70.9887
B153.mp4,0.805606061,0.965,0.6775,0.589428648,0.728249737,0.341066982,0.332879247,0.348591589,0.316665487,0.356808206,0.451130543,0.294027487,0.442432657,0.487447671,0.37792782,0.117167572,0.12234179,0.11195802,0.432297139,0.491196489,0.329839452,0.078701492,0.07872,0.00027,0.01064,0.06516,0.50523,0.40889,0.00417,0.01039,0.22491449,0.029563708,62.9021
B154.mp4,0.337554167,0.53,0.175,0.321546752,0.46335285,0.241829038,0.332673837,0.350001579,0.316185565,0.402173138,0.431478821,0.374358563,0.417302069,0.433865379,0.401698745,0.119876916,0.12165648,0.11618264,0.458299757,0.497633278,0.371960787,0.079696549,0.08492,0.00027,0.01205,0.05575,0.50604,0.37826,0.01874,0.01092,0.190493933,0.026369006,49.736
B155.mp4,0.278541667,0.93875,0,0.60740696,0.705569922,0.510074093,0.332636234,0.346789603,0.317395912,0.35498866,0.420676288,0.288762637,0.482485637,0.512106609,0.43768467,0.122431375,0.1238479,0.12060777,0.481531773,0.537354168,0.415605205,0.008059234,0.02227,0.00028,0.01308,0.04272,0.51986,0.47596,0.01257,0.01866,0.252383566,0.070830465,43.4969
B156.mp4,0.737079167,0.99375,0.53,0.792033682,0.97221245,0.52892824,0.332738794,0.34453589,0.320178229,0.274863325,0.412696024,0.20217308,0.337852915,0.373250907,0.326901303,0.124403115,0.12526316,0.12347979,0.480806207,0.630626519,0.297080913,0.007043721,0.02303,0.00028,8.00E-05,0.04044,0.48418,0.34003,0.02238,0.15903,0.307220013,0.084760277,69.2067
B157.mp4,0.7791875,0.99875,0.625,0.437483375,0.671314315,0.308025245,0.332409448,0.351281034,0.312289075,0.364126066,0.425477004,0.278763464,0.421140603,0.435019175,0.401922319,0.121873107,0.12347353,0.11887296,0.379864234,0.593543838,0.297234243,0.041455654,0.06696,0.00027,0.01243,0.08445,0.48214,0.49461,0.05093,0.01322,0.270335273,0.071831617,75.9554
B158.mp4,0.856490864,0.9025,0.78625,0.768729748,1,0.54446297,0.330647629,0.358600539,0.304859463,0.332413975,0.405626225,0.233434619,0.407137234,0.477078992,0.336698381,0.121984735,0.12399201,0.1193797,0.562938987,0.663869877,0.476015206,0.047670261,0.08255,0.00027,0.00023,0.04754,0.51376,0.37809,0.02735,0.00955,0.288694782,0.078795116,76.8757
B159.mp4,0.536154801,0.99625,0,0.952442958,1,0.565203256,0.332948779,0.341359409,0.323664695,0.363673804,0.429837438,0.285659001,0.350896595,0.360071036,0.316071088,0.123943818,0.12473684,0.12274044,0.506840585,0.604886369,0.292458754,0.023703828,0.03983,0.00027,0.01195,0.07757,0.53077,0.35794,0.0092,0.01743,0.375610117,0.08729035,35.9529
B160.mp4,0.791889632,0.9925,0.53125,0.729320939,1,0.119155959,0.332782033,0.350475615,0.311486544,0.367848118,0.568329239,0.137118276,0.389674304,0.454862631,0.229848182,0.121062012,0.12422854,0.0984375,0.483795499,0.675785429,0.279877546,0.032134953,0.06681,0.00025,0.00809,0.08293,0.49853,0.43525,0.00198,0.01276,0.248540627,0.156897301,34.3556
B161.mp4,0.839760453,0.99875,0.63375,0.570595897,0.717243328,0.36890523,0.332497134,0.346624201,0.317935206,0.317883304,0.364438573,0.268274895,0.319622388,0.36923791,0.284086265,0.120062105,0.12165648,0.11720786,0.403203491,0.429531745,0.376057803,0.051052577,0.075,0.00027,0.00282,0.04353,0.48187,0.33323,0.03017,0.01248,0.249262078,0.059086363,71.6517
B162.mp4,0.862821906,0.99,0.67125,0.148164043,0.302713103,0.079693563,0.332805966,0.351662052,0.315046842,0.371538496,0.413428746,0.31493382,0.257390659,0.288924062,0.231965887,0.119528441,0.12235432,0.11693531,0.505206825,0.620255642,0.396389922,0.027141133,0.06383,0.00025,0.01829,0.11875,0.44673,0.25725,0.00137,0.01474,0.058545287,0.032169774,51.3829
B163.mp4,0.76614094,0.99875,0.045,0.558131012,0.716214492,0.326096027,0.332907594,0.346999655,0.318713466,0.363465329,0.462349116,0.277689244,0.350038885,0.390153888,0.319578136,0.121967542,0.12358318,0.11991776,0.482033923,0.651561874,0.242978026,0.007048051,0.02522,0.00027,0.01936,0.08886,0.51759,0.33494,0.00194,0.01671,0.210531466,0.079075516,45.5813
B164.mp4,0.905950997,0.99875,0.6275,0.483509447,0.660018065,0.292223855,0.3329388,0.345227352,0.320991561,0.357632555,0.402014315,0.313967298,0.263694171,0.297808039,0.232279943,0.121005335,0.12352914,0.11813127,0.660497645,1.217223053,0.294296367,0.008887181,0.02179,0.00027,0.00769,0.06891,0.52561,0.34849,0.00167,0.01759,0.203135658,0.061475826,83.1737
B165.mp4,0.84005,0.99875,0.58375,0.359336924,0.452537433,0.2188674,0.332950071,0.354460958,0.310587039,0.344851691,0.392776833,0.261293131,0.279723838,0.291893093,0.271780363,0.117073645,0.1192959,0.10942043,0.528473225,0.665283147,0.457037989,0.077268136,0.08312,0.00027,0.00915,0.10317,0.49776,0.45493,0.00072,0.01188,0.199145951,0.056000549,67.3736
B166.mp4,0.817246678,0.9975,0.6275,0.214065231,0.38210594,0.061016406,0.332934878,0.347671927,0.316765669,0.404901277,0.486872376,0.335549514,0.422025367,0.47533036,0.334841968,0.122467543,0.12422306,0.12062735,0.461982505,0.513312153,0.390232432,0.013940275,0.03521,0.00029,0.00657,0.11794,0.44426,0.27591,0.00055,0.02542,0.081770351,0.042117142,57.8166
